taxonomy_id	name	rank	lineage	SRR13439799_k2_pluspf.kraken2.kraken2.report	SRR13439802_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc1DNA_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc1RNA_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc2DNA_k2_pluspf.kraken2.kraken2.report	SRR13439790_k2_pluspf.kraken2.kraken2.report	SRR13439813_k2_pluspf.kraken2.kraken2.report
1524214	Vulgatibacter	genus	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Vulgatibacteraceae;Vulgatibacter	0	0	0	0	0	0	0
1391653	Vulgatibacter incomptus	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Vulgatibacteraceae;Vulgatibacter;Vulgatibacter incomptus	0	0	0	0	0	0	3
50	Chondromyces	genus	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Chondromyces	0	0	0	0	0	0	0
52	Chondromyces crocatus	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Chondromyces;Chondromyces crocatus	0	0	0	0	0	0	8
1055686	Sandaracinaceae	family	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae	0	0	0	0	0	0	0
1055688	Sandaracinus	genus	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus	0	0	0	0	0	0	0
927083	Sandaracinus amylolyticus	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus	0	0	0	0	0	0	14
3031713	Nannocystales	order	Bacteria;Myxococcota;Polyangia;Nannocystales	0	0	0	0	0	0	0
224463	Nannocystaceae	family	Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae	0	0	0	0	0	0	0
53	Nannocystis	genus	Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis	0	0	0	0	0	0	0
2995304	Nannocystis poenicansa	species	Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;Nannocystis poenicansa	0	0	0	0	0	0	13
3031714	Haliangiales	order	Bacteria;Myxococcota;Polyangia;Haliangiales	0	0	0	0	0	0	0
224464	Kofleriaceae	family	Bacteria;Myxococcota;Polyangia;Haliangiales;Kofleriaceae	0	0	0	0	0	0	0
162027	Haliangium	genus	Bacteria;Myxococcota;Polyangia;Haliangiales;Kofleriaceae;Haliangium	0	0	0	0	0	0	0
80816	Haliangium ochraceum	species	Bacteria;Myxococcota;Polyangia;Haliangiales;Kofleriaceae;Haliangium;Haliangium ochraceum	0	0	0	0	0	0	0
502025	Haliangium ochraceum DSM 14365	strain	Bacteria;Myxococcota;Polyangia;Haliangiales;Kofleriaceae;Haliangium;Haliangium ochraceum;Haliangium ochraceum DSM 14365	0	0	0	0	0	0	7
2862745	Pseudobdellovibrio	genus	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Pseudobdellovibrio	0	0	0	0	0	0	0
453816	Pseudobdellovibrio exovorus	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Pseudobdellovibrio;Pseudobdellovibrio exovorus	0	0	0	0	0	0	0
1184267	Pseudobdellovibrio exovorus JSS	strain	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Pseudobdellovibrio;Pseudobdellovibrio exovorus;Pseudobdellovibrio exovorus JSS	0	0	0	0	0	0	33
1732569	Bdellovibrio sp. SKB1291214	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. SKB1291214	0	0	0	0	0	0	4
3044166	Bdellovibrio sp. 22V	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. 22V	0	0	0	0	0	0	3
2748865	Bdellovibrio sp. KM01	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. KM01	0	0	0	0	0	0	1
959	Bdellovibrio bacteriovorus	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus	0	0	0	0	0	0	6
1069642	Bdellovibrio bacteriovorus str. Tiberius	strain	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus;Bdellovibrio bacteriovorus str. Tiberius	0	0	0	0	0	0	5
264462	Bdellovibrio bacteriovorus HD100	strain	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus;Bdellovibrio bacteriovorus HD100	0	0	0	0	0	0	1
2835041	Bdellovibrio reynosensis	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio reynosensis	0	0	0	0	0	0	1
213485	Micavibrio	genus	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Micavibrio	0	0	0	0	0	0	0
349221	Micavibrio aeruginosavorus	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Micavibrio;Micavibrio aeruginosavorus	0	0	0	0	0	0	1
349215	Micavibrio aeruginosavorus EPB	strain	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Micavibrio;Micavibrio aeruginosavorus;Micavibrio aeruginosavorus EPB	0	0	0	0	0	0	2
3031419	Bacteriovoracia	class	Bacteria;Bdellovibrionota;Bacteriovoracia	0	0	0	0	0	0	0
2024979	Bacteriovoracales	order	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales	0	0	0	0	0	0	0
263369	Bacteriovoracaceae	family	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae	0	0	0	0	0	0	0
146784	Bacteriovorax	genus	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax	0	0	0	0	0	0	0
960	Bacteriovorax stolpii	species	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Bacteriovorax stolpii	0	0	0	0	0	0	26
1652132	Halobacteriovoraceae	family	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae	0	0	0	0	0	0	0
1652133	Halobacteriovorax	genus	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax	0	0	0	0	0	0	0
97084	Halobacteriovorax marinus	species	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax;Halobacteriovorax marinus	0	0	0	0	0	0	2
862908	Halobacteriovorax marinus SJ	strain	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax;Halobacteriovorax marinus;Halobacteriovorax marinus SJ	0	0	0	0	0	0	3
2639665	unclassified Halobacteriovorax	no rank	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax	0	0	0	0	0	0	0
2109558	Halobacteriovorax sp. BALOs_7	species	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax;Halobacteriovorax sp. BALOs_7	0	0	0	0	0	0	1
1553900	Oligoflexia	class	Bacteria;Bdellovibrionota;Oligoflexia	0	0	0	0	0	0	0
2024973	Silvanigrellales	order	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales	0	0	0	0	0	0	0
2024974	Silvanigrellaceae	family	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae	0	0	0	0	0	0	0
2838409	Pigmentibacter	genus	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Pigmentibacter	0	0	0	0	0	0	0
2838410	unclassified Pigmentibacter	no rank	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Pigmentibacter	0	0	0	0	0	0	0
2976982	Pigmentibacter sp. JX0631	species	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Pigmentibacter;Pigmentibacter sp. JX0631	0	0	0	0	0	0	2
872	Desulfovibrio	genus	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio	0	0	0	0	0	0	22
881	Nitratidesulfovibrio vulgaris	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Nitratidesulfovibrio;Nitratidesulfovibrio vulgaris	0	0	0	0	0	0	3
876	Desulfovibrio desulfuricans	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio desulfuricans	0	0	0	0	0	0	2
2718620	Desulfovibrio subterraneus	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio subterraneus	0	0	0	0	0	0	1
879567	Pseudodesulfovibrio piezophilus	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio piezophilus	0	0	0	0	0	0	0
1322246	Pseudodesulfovibrio piezophilus C1TLV30	strain	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio piezophilus;Pseudodesulfovibrio piezophilus C1TLV30	0	0	0	0	0	0	4
641491	Pseudodesulfovibrio mercurii	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio mercurii	0	0	0	0	0	0	2
2661612	unclassified Pseudodesulfovibrio	no rank	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio	0	0	0	0	0	0	0
2880651	Pseudodesulfovibrio thermohalotolerans	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio thermohalotolerans	0	0	0	0	0	0	2
182210	Pseudodesulfovibrio aespoeensis	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio aespoeensis	0	0	0	0	0	0	0
643562	Pseudodesulfovibrio aespoeensis Aspo-2	strain	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio aespoeensis;Pseudodesulfovibrio aespoeensis Aspo-2	0	0	0	0	0	0	1
1716143	Pseudodesulfovibrio indicus	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio indicus	0	0	0	0	0	0	1
2910984	Solidesulfovibrio	genus	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Solidesulfovibrio	0	0	0	0	0	0	2
345370	Solidesulfovibrio carbinoliphilus	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Solidesulfovibrio;Solidesulfovibrio carbinoliphilus	0	0	0	0	0	0	0
694327	Solidesulfovibrio carbinoliphilus subsp. oakridgensis	subspecies	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Solidesulfovibrio;Solidesulfovibrio carbinoliphilus;Solidesulfovibrio carbinoliphilus subsp. oakridgensis	0	0	0	0	0	0	1
2773294	Desulfolutivibrio	genus	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfolutivibrio	0	0	0	0	0	0	0
2773299	Desulfolutivibrio sulfoxidireducens	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfolutivibrio;Desulfolutivibrio sulfoxidireducens	0	0	0	0	0	0	2
2905722	Oceanidesulfovibrio	genus	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Oceanidesulfovibrio	0	0	0	0	0	0	0
370038	Oceanidesulfovibrio marinus	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Oceanidesulfovibrio;Oceanidesulfovibrio marinus	0	0	0	0	0	0	2
2582840	Desulfocurvibacter	genus	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvibacter	0	0	0	0	0	0	0
873	Desulfocurvibacter africanus	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvibacter;Desulfocurvibacter africanus	0	0	0	0	0	0	0
1511600	Desulfocurvibacter africanus subsp. africanus	subspecies	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvibacter;Desulfocurvibacter africanus;Desulfocurvibacter africanus subsp. africanus	0	0	0	0	0	0	0
690850	Desulfocurvibacter africanus subsp. africanus str. Walvis Bay	strain	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvibacter;Desulfocurvibacter africanus;Desulfocurvibacter africanus subsp. africanus;Desulfocurvibacter africanus subsp. africanus str. Walvis Bay	0	0	0	0	0	0	1
2905949	Thermodesulfomicrobium	genus	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Thermodesulfomicrobium	0	0	0	0	0	0	0
2905950	unclassified Thermodesulfomicrobium	no rank	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Thermodesulfomicrobium	0	0	0	0	0	0	0
3004129	Thermodesulfomicrobium sp. WS	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Thermodesulfomicrobium;Thermodesulfomicrobium sp. WS	0	0	0	0	0	0	2
28231	Geobacter	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter	0	0	0	0	0	0	0
35554	Geobacter sulfurreducens	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter sulfurreducens	0	0	0	0	0	0	0
663917	Geobacter sulfurreducens KN400	strain	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter sulfurreducens;Geobacter sulfurreducens KN400	0	0	0	0	0	0	3
345632	Geobacter pickeringii	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter pickeringii	0	0	0	0	0	0	1
2847991	Geomonas nitrogeniifigens	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geomonas;Geomonas nitrogeniifigens	0	0	0	0	0	0	2
2883512	Citrifermentans	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Citrifermentans	0	0	0	0	0	0	0
225194	Citrifermentans bemidjiense	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Citrifermentans;Citrifermentans bemidjiense	0	0	0	0	0	0	0
404380	Citrifermentans bemidjiense Bem	strain	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Citrifermentans;Citrifermentans bemidjiense;Citrifermentans bemidjiense Bem	0	0	0	0	0	0	2
115782	Trichlorobacter	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Trichlorobacter	0	0	0	0	0	0	0
2916410	Trichlorobacter ammonificans	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Trichlorobacter;Trichlorobacter ammonificans	0	0	0	0	0	0	1
2910589	Geotalea	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geotalea	0	0	0	0	0	0	0
351604	Geotalea uraniireducens	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geotalea;Geotalea uraniireducens	0	0	0	0	0	0	0
351605	Geotalea uraniireducens Rf4	strain	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geotalea;Geotalea uraniireducens;Geotalea uraniireducens Rf4	0	0	0	0	0	0	1
69541	Desulfuromonadales	order	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales	0	0	0	0	0	0	0
213421	Desulfuromonadaceae	family	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae	0	0	0	0	0	0	0
18	Pelobacter	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Pelobacter	0	0	0	0	0	0	0
29543	Pelobacter propionicus	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter propionicus	0	0	0	0	0	0	0
338966	Pelobacter propionicus DSM 2379	strain	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter propionicus;Pelobacter propionicus DSM 2379	0	0	0	0	0	0	3
890	Desulfuromonas	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas	0	0	0	0	0	0	0
2614637	unclassified Desulfuromonas	no rank	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas	0	0	0	0	0	0	0
1823759	Desulfuromonas sp. DDH964	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas sp. DDH964	0	0	0	0	0	0	2
2812024	Syntrophotaleaceae	family	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Syntrophotaleaceae	0	0	0	0	0	0	0
2812025	Syntrophotalea	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Syntrophotaleaceae;Syntrophotalea	0	0	0	0	0	0	0
29542	Syntrophotalea acetylenica	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Syntrophotaleaceae;Syntrophotalea;Syntrophotalea acetylenica	0	0	0	0	0	0	1
67799	Thermodesulfobacteria	class	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria	0	0	0	0	0	0	0
188710	Thermodesulfobacteriales	order	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales	0	0	0	0	0	0	0
188711	Thermodesulfobacteriaceae	family	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae	0	0	0	0	0	0	0
1740	Thermodesulfobacterium	genus	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfobacterium	0	0	0	0	0	0	0
1295609	Thermodesulfobacterium geofontis	species	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfobacterium;Thermodesulfobacterium geofontis	0	0	0	0	0	0	0
795359	Thermodesulfobacterium geofontis OPF15	strain	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfobacterium;Thermodesulfobacterium geofontis;Thermodesulfobacterium geofontis OPF15	0	0	0	0	0	0	3
2904715	Desulfosudaceae	family	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosudaceae	0	0	0	0	0	0	0
2904716	Desulfosudis	genus	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosudaceae;Desulfosudis	0	0	0	0	0	0	0
181663	Desulfosudis oleivorans	species	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosudaceae;Desulfosudis;Desulfosudis oleivorans	0	0	0	0	0	0	0
96561	Desulfosudis oleivorans Hxd3	strain	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosudaceae;Desulfosudis;Desulfosudis oleivorans;Desulfosudis oleivorans Hxd3	0	0	0	0	0	0	1
45654	Desulfonema	genus	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfococcaceae;Desulfonema	0	0	0	0	0	0	0
45655	Desulfonema magnum	species	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfococcaceae;Desulfonema;Desulfonema magnum	0	0	0	0	0	0	1
3031624	Desulfosarcinaceae	family	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae	0	0	0	0	0	0	0
2299	Desulfosarcina	genus	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina	0	0	0	0	0	0	0
83564	Desulfosarcina ovata	species	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina;Desulfosarcina ovata	0	0	0	0	0	0	0
885957	Desulfosarcina ovata subsp. sediminis	subspecies	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina;Desulfosarcina ovata;Desulfosarcina ovata subsp. sediminis	0	0	0	0	0	0	1
213121	Desulfobulbaceae	family	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae	0	0	0	0	0	0	0
427922	Desulfurivibrio	genus	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio	0	0	0	0	0	0	0
427923	Desulfurivibrio alkaliphilus	species	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus	0	0	0	0	0	0	0
589865	Desulfurivibrio alkaliphilus AHT 2	strain	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus;Desulfurivibrio alkaliphilus AHT 2	0	0	0	0	0	0	1
3003266	Desulfolithobacter	genus	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfolithobacter	0	0	0	0	0	0	0
2795293	Desulfolithobacter dissulfuricans	species	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfolithobacter;Desulfolithobacter dissulfuricans	0	0	0	0	0	0	1
2886823	Desulfosediminicola	genus	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfosediminicola	0	0	0	0	0	0	0
2569541	Desulfosediminicola flagellatus	species	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfosediminicola;Desulfosediminicola flagellatus	0	0	0	0	0	0	1
3031647	Desulfobaccia	class	Bacteria;Thermodesulfobacteriota;Desulfobaccia	0	0	0	0	0	0	0
3031655	Desulfobaccales	order	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales	0	0	0	0	0	0	0
3031656	Desulfobaccaceae	family	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae	0	0	0	0	0	0	0
60892	Desulfobacca	genus	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca	0	0	0	0	0	0	0
60893	Desulfobacca acetoxidans	species	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca;Desulfobacca acetoxidans	0	0	0	0	0	0	0
880072	Desulfobacca acetoxidans DSM 11109	strain	Bacteria;Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans DSM 11109	0	0	0	0	0	0	3
3031646	Desulfarculia	class	Bacteria;Thermodesulfobacteriota;Desulfarculia	0	0	0	0	0	0	0
453227	Desulfarculales	order	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales	0	0	0	0	0	0	0
453228	Desulfarculaceae	family	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae	0	0	0	0	0	0	0
453229	Desulfarculus	genus	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus	0	0	0	0	0	0	0
453230	Desulfarculus baarsii	species	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii	0	0	0	0	0	0	0
644282	Desulfarculus baarsii DSM 2075	strain	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii;Desulfarculus baarsii DSM 2075	0	0	0	0	0	0	1
57723	Acidobacteriota	phylum	Bacteria;Acidobacteriota	0	0	0	0	0	0	0
204432	Terriglobia	class	Bacteria;Acidobacteriota;Terriglobia	0	0	0	0	0	0	0
204433	Terriglobales	order	Bacteria;Acidobacteriota;Terriglobia;Terriglobales	0	0	0	0	0	0	0
204434	Acidobacteriaceae	family	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae	0	0	0	0	0	0	2
1742983	Occallatibacter	genus	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Occallatibacter	0	0	0	0	0	0	0
1002689	Occallatibacter riparius	species	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Occallatibacter;Occallatibacter riparius	0	0	0	0	0	0	17
2608728	Acidisarcina	genus	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Acidisarcina	0	0	0	0	0	0	0
2211140	Acidisarcina polymorpha	species	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Acidisarcina;Acidisarcina polymorpha	0	0	0	0	0	0	5
392733	Terriglobus	genus	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus	0	0	0	0	0	0	0
392734	Terriglobus roseus	species	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus roseus	0	0	0	0	0	0	0
926566	Terriglobus roseus DSM 18391	strain	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Terriglobus;Terriglobus roseus;Terriglobus roseus DSM 18391	0	0	0	0	0	0	2
