taxonomy_id	name	rank	lineage	SRR13439799_p_compressed+h+v.centrifuge	SRR13439802_p_compressed+h+v.centrifuge	SRR13439790_p_compressed+h+v.centrifuge	SRR13439813_p_compressed+h+v.centrifuge
35798	Nitrosospira	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira	0	0	0	0
35799	Nitrosospira briensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;Nitrosospira briensis	0	1	0	1
119069	Hydrogenophilales	order	Bacteria;Pseudomonadota;Hydrogenophilia;Hydrogenophilales	0	0	0	0
206349	Hydrogenophilaceae	family	Bacteria;Pseudomonadota;Hydrogenophilia;Hydrogenophilales;Hydrogenophilaceae	0	0	0	0
919	Thiobacillus	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Thiobacillus	0	0	0	0
36861	Thiobacillus denitrificans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Thiobacillus;Thiobacillus denitrificans	0	1	0	15
1559979	Nitrosomonadales	order	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales	0	0	0	0
1559980	Gallionellaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae	0	0	0	0
935200	Sulfuricella	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella	0	0	0	0
649841	Sulfuricella denitrificans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella denitrificans	0	1	0	12
29	Myxococcales	order	Bacteria;Myxococcota;Myxococcia;Myxococcales	0	0	0	7
80812	Sorangiineae	suborder	Bacteria;Myxococcota;Myxococcia;Myxococcales;Sorangiineae	0	0	0	0
49	Polyangiaceae	family	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae	0	2	0	1
50	Chondromyces	genus	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Chondromyces	0	0	0	0
52	Chondromyces crocatus	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Chondromyces;Chondromyces crocatus	0	3	0	25
39643	Sorangium	genus	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Sorangium	0	0	0	0
56	Sorangium cellulosum	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Sorangium;Sorangium cellulosum	0	2	0	83
1055686	Sandaracinaceae	family	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae	0	0	0	0
1055688	Sandaracinus	genus	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus	0	0	0	0
927083	Sandaracinus amylolyticus	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus	0	1	0	58
80811	Cystobacterineae	suborder	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae	0	0	0	2
39	Archangiaceae	family	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Archangiaceae	0	0	0	0
47	Archangium	genus	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Archangiaceae;Archangium	0	0	0	0
48	Archangium gephyra	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Archangiaceae;Archangium;Archangium gephyra	0	1	0	28
1524215	Anaeromyxobacteraceae	family	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae	0	0	0	0
161492	Anaeromyxobacter	genus	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter	0	0	0	14
161493	Anaeromyxobacter dehalogenans	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans	0	1	0	19
881	Nitratidesulfovibrio vulgaris	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Nitratidesulfovibrio;Nitratidesulfovibrio vulgaris	0	2	0	29
213422	Geobacteraceae	family	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae	0	0	0	0
28231	Geobacter	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter	0	0	0	2
28232	Geobacter metallireducens	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter metallireducens	0	1	0	1
213481	Bdellovibrionales	order	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales	0	0	0	0
213483	Pseudobdellovibrionaceae	family	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae	0	0	0	0
958	Bdellovibrio	genus	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio	0	0	0	0
959	Bdellovibrio bacteriovorus	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus	0	1	1	29
29547	Campylobacterota	phylum	Bacteria;Campylobacterota	0	0	0	0
213849	Campylobacterales	order	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales	0	0	0	0
72294	Campylobacteraceae	family	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	0	0	0	0
194	Campylobacter	genus	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0	0	29	3
195	Campylobacter coli	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter coli	0	4	0	0
197	Campylobacter jejuni	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni	0	2	0	11
28196	Arcobacter	genus	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter	0	0	1	0
28197	Aliarcobacter butzleri	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter butzleri	0	2	0	7
235899	Nautiliales	order	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales	0	0	0	0
224467	Nautiliaceae	family	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae	0	0	0	0
191291	Nautilia	genus	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia	0	0	0	0
244787	Nautilia profundicola	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia;Nautilia profundicola	0	1	0	3
1807140	Acidithiobacillia	class	Bacteria;Pseudomonadota;Acidithiobacillia	0	0	0	0
225057	Acidithiobacillales	order	Bacteria;Pseudomonadota;Acidithiobacillia;Acidithiobacillales	0	0	0	0
225058	Acidithiobacillaceae	family	Bacteria;Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae	0	0	0	0
119977	Acidithiobacillus	genus	Bacteria;Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus	0	0	0	0
160808	Acidithiobacillus ferrivorans	species	Bacteria;Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrivorans	0	1	0	40
1269	Micrococcus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus	0	0	0	0
1270	Micrococcus luteus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus	0	52	1	31
32207	Rothia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia	0	1	21	0
2047	Rothia dentocariosa	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa	0	20	15	3
43675	Rothia mucilaginosa	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa	0	9	717	3
57493	Kocuria	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria	0	0	0	0
71999	Kocuria palustris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria palustris	0	15	0	11
72000	Kocuria rhizophila	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria rhizophila	0	8	0	9
1806905	Arthrobacter sp. ZXY-2	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. ZXY-2	0	3	0	8
1742989	Glutamicibacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Glutamicibacter	0	0	0	0
256701	Glutamicibacter arilaitensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter arilaitensis	0	3	2	9
85023	Microbacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae	0	3	1	10
33882	Microbacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium	0	8	0	2
1906742	Microbacterium sp. BH-3-3-3	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. BH-3-3-3	0	3	0	8
367477	Microbacterium sp. XT11	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. XT11	0	2	0	31
84292	Microbacterium chocolatum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium chocolatum	0	1	8	9
447237	Frondihabitans	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Frondihabitans	0	0	0	0
1795630	Frondihabitans sp. PAMC 28766	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Frondihabitans;Frondihabitans sp. PAMC 28766	0	7	0	26
33877	Agromyces	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces	0	0	0	0
453304	Agromyces aureus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces aureus	0	5	0	21
110932	Leifsonia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia	0	0	0	0
1575	Leifsonia xyli	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;Leifsonia xyli	0	2	0	31
1655488	Luna cluster	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae	0	0	0	0
1655489	Luna-1 subcluster	clade	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Terrabacteria group	0	0	0	0
529883	Rhodoluna	genus	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Terrabacteria group;Rhodoluna	0	0	0	0
529884	Rhodoluna lacicola	species	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Terrabacteria group;Rhodoluna;Rhodoluna lacicola	0	1	0	0
535712	Candidatus Rhodoluna planktonica	species	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Terrabacteria group;Rhodoluna;Candidatus Rhodoluna planktonica	0	1	0	3
33886	Rathayibacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter	0	0	0	0
145458	Rathayibacter toxicus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter toxicus	0	1	0	0
69578	Cryobacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium	0	0	0	0
670052	Cryobacterium arcticum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium arcticum	0	1	0	10
85016	Cellulomonadaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae	0	0	0	0
1707	Cellulomonas	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas	0	4	0	0
1708	Cellulomonas fimi	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas fimi	0	2	0	20
85019	Brevibacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae	0	0	0	0
1696	Brevibacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium	0	0	0	0
1703	Brevibacterium linens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium linens	0	4	1	17
85020	Dermabacteraceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae	0	0	0	0
36739	Dermabacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter	0	0	0	0
1630135	Dermabacter vaginalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;Dermabacter vaginalis	0	3	0	6
43668	Brachybacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Brachybacterium	0	0	0	0
43669	Brachybacterium faecium	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium faecium	0	1	1	12
85022	Jonesiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Jonesiaceae	0	0	0	0
43673	Jonesia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Jonesiaceae;Jonesia	0	0	0	0
43674	Jonesia denitrificans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Jonesiaceae;Jonesia;Jonesia denitrificans	0	3	1	0
145357	Dermacoccaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae	0	0	0	0
745364	Luteipulveratus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Luteipulveratus	0	0	0	0
571913	Luteipulveratus mongoliensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Luteipulveratus;Luteipulveratus mongoliensis	0	2	1	6
85021	Intrasporangiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae	0	0	0	0
267408	Arsenicicoccus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Arsenicicoccus	0	0	0	0
1658671	Arsenicicoccus sp. oral taxon 190	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Arsenicicoccus;Arsenicicoccus sp. oral taxon 190	0	1	0	9
85007	Mycobacteriales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales	0	3	1	16
1653	Corynebacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae	0	0	0	0
1716	Corynebacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium	0	59	3	28
401472	Corynebacterium ureicelerivorans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ureicelerivorans	0	17	0	7
108486	Corynebacterium falsenii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium falsenii	0	7	0	4
169292	Corynebacterium aurimucosum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium aurimucosum	0	6	0	7
1721	Corynebacterium callunae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium callunae	0	4	0	0
161896	Corynebacterium camporealensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium camporealensis	0	4	2	1
1717	Corynebacterium diphtheriae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium diphtheriae	0	3	0	3
146827	Corynebacterium simulans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium simulans	0	3	0	5
1727	Corynebacterium variabile	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium variabile	0	2	0	14
225326	Corynebacterium halotolerans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium halotolerans	0	2	0	8
258224	Corynebacterium resistens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium resistens	0	2	0	1
575200	Corynebacterium maris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium maris	0	2	0	1
1121358	Corynebacterium doosanense	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium doosanense	0	2	1	6
38289	Corynebacterium jeikeium	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium jeikeium	0	1	0	6
136857	Corynebacterium testudinoris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium testudinoris	0	1	0	1
161899	Corynebacterium singulare	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium singulare	0	1	0	4
571915	Corynebacterium mustelae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium mustelae	0	1	0	1
702967	Corynebacterium sp. NML98-0116	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sp. NML98-0116	0	1	0	4
1487956	Corynebacterium sp. ATCC 6931	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sp. ATCC 6931	0	1	0	8
85025	Nocardiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae	0	0	0	1
1827	Rhodococcus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus	0	3	0	34
1833	Rhodococcus erythropolis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis group;Rhodococcus erythropolis	0	1	0	11
37919	Rhodococcus opacus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus opacus	0	1	1	30
679318	Rhodococcus sp. WMMA185	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. WMMA185	0	1	0	3
1653478	Rhodococcus sp. PBTS 1	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. PBTS 1	0	1	0	7
1653479	Rhodococcoides fascians	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides;Rhodococcoides fascians	0	1	0	11
1817	Nocardia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia	0	1	0	1
1762	Mycobacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae	0	0	0	0
1763	Mycobacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium	0	1	0	159
1800	Mycolicibacterium chubuense	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium chubuense	0	4	0	31
110539	Mycolicibacterium vanbaalenii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium vanbaalenii	0	1	0	22
670516	Mycobacteroides	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacteroides	0	0	0	0
670506				0	0	0	0
36809	Mycobacteroides abscessus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides abscessus	0	1	0	33
697024	Corynebacteriales incertae sedis	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales	0	0	0	0
1847725	Lawsonella	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella	0	0	0	0
1528099	Lawsonella clevelandensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella;Lawsonella clevelandensis	0	4	0	6
1643682	Geodermatophilales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales	0	0	0	0
85030	Geodermatophilaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae	0	9	0	2
1860	Geodermatophilus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus	0	0	0	0
