taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
1839799	Streptococcus sp. FDAARGOS_192	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. FDAARGOS_192	10	in_sample	0
1842535	Blastomonas sp. RAC04	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas;Blastomonas sp. RAC04	1	in_sample	0
1842727	Rhodoferax koreense	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax koreense	0	in_NTC	1
1843368	Sphingobium sp. RAC03	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. RAC03	0	in_NTC	2
1849032	Arthrobacter sp. U41	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. U41	1	in_sample	0
1851395	Actinomyces sp. Chiba101	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. Chiba101	1	in_sample	0
1852377	Actinomyces pacaensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces pacaensis	3	in_sample	0
1855617	Polynucleobacter sp. MWH-UH2A	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter sp. MWH-UH2A	0	in_NTC	1
1855895	Polynucleobacter paludilacus	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter paludilacus	1	in_sample	0
1866885	Mycolicibacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium	1	in_sample	0
1869241	Nostoc sp. CENA543	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc sp. CENA543	0	in_NTC	1
1871047	Chryseobacterium sp.	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp.	0	in_NTC	1
1871086	Brevundimonas sp.	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp.	0	in_NTC	2
1874362	Campylobacter pinnipediorum subsp. caledonicus	subspecies	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter pinnipediorum;Campylobacter pinnipediorum subsp. caledonicus	1	in_sample	0
1878942	Candidatus Fukatsuia symbiotica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Candidatus Fukatsuia;Candidatus Fukatsuia symbiotica	0	in_NTC	1
1881016	Achromobacter sp. MFA1 R4	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter sp. MFA1 R4	1	in_sample	0
1882747	Afipia sp. GAS231	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;Afipia sp. GAS231	0	in_NTC	1
1882918	Pajaroellobacter abortibovis	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;Pajaroellobacter abortibovis	0	in_NTC	4
1884263	Selenomonas sp. oral taxon 920	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 920	2	in_sample	0
1884634	Candidatus Nanopelagicus limnes	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus limnes	0	in_NTC	1
1884907	Candidatus Planktophila vernalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila vernalis	1	< NTC	3
1884915	Candidatus Nanopelagicus hibericus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus hibericus	0	in_NTC	1
1903186	Brachybacterium sp. P6-10-X1	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium sp. P6-10-X1	0	in_NTC	1
1903412	Hafniaceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae	1	in_sample	0
1909299	Blastomonas sp.	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas;Blastomonas sp.	1	in_sample	0
1912216	Cutibacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium	0	in_NTC	4
1914850	Certrevirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Certrevirus	1	in_sample	0
1920753	Gamaleyavirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus	2	in_sample	0
1935379	Leucobacter muris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter muris	0	in_NTC	4
1936080	Winogradskyella sp. J14-2	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella sp. J14-2	0	in_NTC	1
1945512	Cellvibrio sp. PSBB023	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. PSBB023	0	in_NTC	2
1972134	endosymbiont of Sipalinus gigas	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Candidatus Nardonella;endosymbiont of Sipalinus gigas	1	in_sample	0
1979527	Corynebacterium kefirresidentii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kefirresidentii	0	in_NTC	4
1981510	Monoglobus pectinilyticus	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;Monoglobus pectinilyticus	0	in_NTC	1
2004710	Cloacibacterium caeni	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Cloacibacterium;Cloacibacterium caeni	0	in_NTC	11
2005460	Chondrocystis sp. NIES-4102	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Chroococcaceae;Chondrocystis;Chondrocystis sp. NIES-4102	0	in_NTC	1
2014534	Microbacterium sp. PM5	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. PM5	0	in_NTC	1
2020962	Malassezia vespertilionis	species	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia vespertilionis	1	< NTC	14
2026186	Bacillus paranthracis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus paranthracis	0	in_NTC	1
2026624	Parasphingopyxis algicola	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingopyxis;Parasphingopyxis algicola	0	in_NTC	7
2027857	Mariniflexile sp. TRM1-10	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Mariniflexile;Mariniflexile sp. TRM1-10	1	in_sample	0
2034170	Trichoderma breve	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma breve	0	in_NTC	1
2039166	Chryseobacterium sp. 6424	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. 6424	0	in_NTC	3
2051553	Methylobacterium currus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium currus	0	in_NTC	2
2055947	Corynebacterium heidelbergense	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium heidelbergense	0	in_NTC	1
2056231	Pseudomonas qingdaonensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas qingdaonensis	1	in_sample	0
2057743	Actinomyces wuliandei	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces wuliandei	1	in_sample	0
2057798	Actinomyces sp. 432	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. 432	0	in_NTC	3
2060094	Aminipila	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Aminipila	1	in_sample	0
2060973	Purpureocillium takamizusanense	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium takamizusanense	0	in_NTC	1
2066133	Marinomonas sp. CT5	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas sp. CT5	0	in_NTC	1
2070337	Curtobacterium sp. SGAir0471	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium sp. SGAir0471	0	in_NTC	3
2072414	Stenotrophomonas sp. ESTM1D_MKCIP4_1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas sp. ESTM1D_MKCIP4_1	0	in_NTC	1
2082188	Sphingobium sp. YG1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. YG1	0	in_NTC	2
2086584	Massilistercora timonensis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Massilistercora;Massilistercora timonensis	0	in_NTC	1
2093823	Candidatus Nanosynbacter	genus	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter	2	in_sample	0
2093824	Candidatus Nanosynbacter lyticus	species	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter;Candidatus Nanosynbacter lyticus	1	in_sample	0
2099583	Streptomyces sp. ICC1	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. ICC1	5	> NTC	1
2126982	Escherichia coli O18:H1	strain	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O18:H1	0	in_NTC	1
2133944	Pseudoprevotella muciniphila	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Pseudoprevotella;Pseudoprevotella muciniphila	1	in_sample	0
2162637	Bacteroides sp. PHL 2737	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. PHL 2737	7	in_sample	0
2173853	Streptococcus chenjunshii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus chenjunshii	8	in_sample	0
2184053	Streptomyces cadmiisoli	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces aurantiacus group;Streptomyces cadmiisoli	0	in_NTC	1
2184519	Hydrogenophaga sp. NH-16	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga sp. NH-16	0	in_NTC	2
2202825	Methylobacterium durans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium durans	0	in_NTC	6
2219696	Sphingomonas sp. FARSPH	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. FARSPH	0	in_NTC	1
2220073	Bdellovibrio sp. NC01	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. NC01	0	in_NTC	1
2231603	Akanthomyces muscarius	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Akanthomyces;Akanthomyces muscarius	0	in_NTC	2
2267275	Bartonella krasnovii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella krasnovii	0	in_NTC	1
2282523	Methylorubrum	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum	0	in_NTC	53
2290922	Lysobacter sp. TY2-98	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter;Lysobacter sp. TY2-98	1	in_sample	0
2293571	Streptomyces inhibens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces inhibens	0	in_NTC	1
2306583	Halomonas sp. JS92-SW72	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. JS92-SW72	0	in_NTC	9
2382163	Streptococcus koreensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus koreensis	2	in_sample	0
2420310	Streptococcus sp. FDAARGOS_522	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. FDAARGOS_522	0	in_NTC	1
2447890	Serratia sp. 1D1416	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia sp. 1D1416	0	in_NTC	3
2487072	Epilithonimonas vandammei	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Epilithonimonas;Epilithonimonas vandammei	3	< NTC	4
2487892	Corynebacterium urogenitale	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium urogenitale	0	in_NTC	4
2491323	Salmonella phage TS6	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Salmonella phage TS6	1	in_sample	0
2493633	Pseudomonas hydrolytica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas hydrolytica	0	in_NTC	1
2497861	Billgrantia tianxiuensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Billgrantia;Billgrantia tianxiuensis	0	in_NTC	5
2498451	Rheinheimera mangrovi	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;Rheinheimera mangrovi	1	in_sample	0
2502779	Pseudocnuella soli	species	Bacteria;FCB group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Pseudocnuella;Pseudocnuella soli	0	in_NTC	1
2502784	Flavobacterium cerinum	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium cerinum	0	in_NTC	2
2507935	Cohnella abietis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Cohnella;Cohnella abietis	1	in_sample	0
2518370	Nocardioides euryhalodurans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides euryhalodurans	0	in_NTC	1
2518599	Pandoraea sp. XY-2	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea sp. XY-2	0	in_NTC	1
2529408	Schaalia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia	9	in_sample	0
2545709	Schizosaccharomyces osmophilus	species	Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;Taphrinomycotina;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;Schizosaccharomyces osmophilus	2	< NTC	68
2561898	Candidatus Campylobacter infans	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Candidatus Campylobacter infans	1	in_sample	0
2563662	Treponema sp. OMZ 906	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema sp. OMZ 906	1	in_sample	0
2565559	Stenotrophomonas sp. PAMC25021	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas sp. PAMC25021	0	in_NTC	1
2567896	Polyangium aurulentum	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;Polyangium aurulentum	0	in_NTC	1
2571115	Pseudoxanthomonas sp. X-1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Pseudoxanthomonas;Pseudoxanthomonas sp. X-1	1	in_sample	0
2572090	Nostoc sp. TCL240-02	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc sp. TCL240-02	0	in_NTC	1
2575374	Arthrobacter sp. 24S4-2	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. 24S4-2	1	in_sample	0
2576891	Nibricoccus aquaticus	species	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Nibricoccus;Nibricoccus aquaticus	0	in_NTC	1
2583588	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	0	in_NTC	1
2583851	Elizabethkingia sp. JS20170427COW	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia sp. JS20170427COW	0	in_NTC	1
2585716	Streptomyces sp. C8S0	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. C8S0	0	in_NTC	1
2587851	Erythrobacter sp. THAF29	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. THAF29	0	in_NTC	1
2589974	Mesorhizobium sp. B2-1-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. B2-1-1	1	in_sample	0
2590157	Klebsiella variicola subsp. variicola	subspecies	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella variicola;Klebsiella variicola subsp. variicola	0	in_NTC	1
2590900	Tenuifilum thalassicum	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tenuifilaceae;Tenuifilum;Tenuifilum thalassicum	0	in_NTC	1
2592654	Protaetiibacter larvae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter;Protaetiibacter larvae	0	in_NTC	1
2593542	unclassified Campylobacter	no rank	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	2	in_sample	0
2593676	unclassified Streptomyces	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces	0	in_NTC	1
2594495	Lactobacillus sp. PV034	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. PV034	1	in_sample	0
2594913	Corynebacterium sanguinis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sanguinis	0	in_NTC	4
2596912	Glaciihabitans sp. INWT7	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Glaciihabitans;Glaciihabitans sp. INWT7	0	in_NTC	3
2601898	Noviherbaspirillum sp. UKPF54	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum sp. UKPF54	0	in_NTC	1
2603276	Methylobacterium sp. WL1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. WL1	0	in_NTC	2
2605747	Pedobacter aquae	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter aquae	2	in_sample	0
2609248	unclassified Actinomyces	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces	1	in_sample	0
2609279	unclassified Massilia	no rank	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0	in_NTC	3
2610896	Streptococcus sp. LPB0220	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. LPB0220	5	in_sample	0
2611147	unclassified Sphingobium	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0	in_NTC	2
2611352	Discoba	clade	Eukaryota;Discoba	0	in_NTC	1
2615069	unclassified Nocardioides	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides	0	in_NTC	1
2622653	unclassified Brevundimonas	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	1	in_sample	0
2624378	unclassified Corynebacterium	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium	1	in_sample	0
2624793	unclassified Cellvibrio	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0	in_NTC	3
2628915	unclassified Pedobacter	no rank	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	3	in_sample	0
2631580	unclassified Bradyrhizobium	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium	0	in_NTC	1
2637378	unclassified Selenomonas	no rank	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas	1	in_sample	0
2638335	unclassified Prevotella	no rank	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	1	in_sample	0
2642259	unclassified Tepidibacter	no rank	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Tepidibacter	1	in_sample	0
2650471	Lacipirellula parvula	species	Bacteria;PVC group;Planctomycetota;Planctomycetia;Pirellulales;Lacipirellulaceae;Lacipirellula;Lacipirellula parvula	0	in_NTC	2
2653203	Sphingomonas sp. CL5.1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CL5.1	0	in_NTC	16
2662362	Acinetobacter wanghuae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter wanghuae	0	in_NTC	1
2663857	Nocardioides marmotae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marmotae	0	in_NTC	1
2664091	Streptococcus sp. zg-86	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. zg-86	1	in_sample	0
2681552	Variovorax sp. RKNM96	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax sp. RKNM96	0	in_NTC	4
2682455	Veillonella sp. S12025-13	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. S12025-13	22	in_sample	0
2682456	Veillonella nakazawae	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella nakazawae	19	in_sample	0
2685287	unclassified Avibacterium	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Avibacterium	0	in_NTC	2
2686210	Streptococcus ruminicola	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus ruminicola	1	in_sample	0
2691580	Prevotella sp. Rep29	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. Rep29	1	in_sample	0
2695847	Escherichia phage ESSI2_ev239	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae;Evevirus;Evevirus ev239	0	in_NTC	12
2697565	Brevibacterium limosum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium limosum	1	in_sample	0
2708082	Mumia sp. ZJ1417	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Mumia;Mumia sp. ZJ1417	0	in_NTC	2
2708084	Salinibacterium sp. ZJ70	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Salinibacterium;Salinibacterium sp. ZJ70	1	in_sample	0
2709303	Massilia sp. Se16.2.3	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. Se16.2.3	0	in_NTC	1
