taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
879274	Shinella sp. HZN7	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella;Shinella sp. HZN7	0	in_NTC	2
909768	Acinetobacter calcoaceticus/baumannii complex	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex	0	in_NTC	8
909932	Negativicutes	class	Bacteria;Terrabacteria group;Bacillota;Negativicutes	0	in_NTC	1
925818	Methylobacterium sp. AMS5	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. AMS5	0	in_NTC	21
927083	Sandaracinus amylolyticus	species	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus	0	in_NTC	1
940614	Granulicella mallensis	species	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae;Granulicella;Granulicella mallensis	2	in_sample	0
948107	Paraburkholderia sprentiae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia sprentiae	0	in_NTC	1
984991	Mycoplasma parvum	species	Bacteria;Terrabacteria group;Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma parvum	2	in_sample	0
1113728	Alcanivorax sp. NBRC 101098	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax sp. NBRC 101098	1	in_sample	0
1117645	Elizabethkingia anophelis	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia anophelis	0	in_NTC	1
1121358	Corynebacterium doosanense	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium doosanense	1	< NTC	2
1148157	Acinetobacter oleivorans	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter oleivorans	0	in_NTC	8
1156433	Streptococcus ilei	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus ilei	1	in_sample	0
1163710	Cronobacter condimenti	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter condimenti	0	in_NTC	3
1168034	Draconibacterium orientale	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;Draconibacterium orientale	1	< NTC	15
1173026	Gloeocapsa sp. PCC 7428	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Chroococcaceae;Gloeocapsa;Gloeocapsa sp. PCC 7428	1	in_sample	0
1173263	Synechococcus sp. PCC 7502	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. PCC 7502	1	< NTC	7
1178482	Halomonas huangheensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas huangheensis	0	in_NTC	1
1191459	Flammeovirga sp. MY04	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;Flammeovirga sp. MY04	4	> NTC	1
1196083	Snodgrassella alvi	species	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Snodgrassella;Snodgrassella alvi	0	in_NTC	3
1196095	Gilliamella apicola	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella;Gilliamella apicola	0	in_NTC	1
1197717	Cloacibacillus porcorum	species	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus porcorum	0	in_NTC	1
1199245	secondary endosymbiont of Ctenarytaina eucalypti	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;ant, tsetse, mealybug, aphid, etc. endosymbionts;secondary endosymbiont of Ctenarytaina eucalypti	0	in_NTC	2
1204528	Salmonella phage SKML-39	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ackermannviridae;Aglimvirinae;Agtrevirus;Agtrevirus SKML39	1	in_sample	0
1239384	Escherichia phage IME11	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus;Gamaleyavirus IME11	1	in_sample	0
1240483	Orbaceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Orbales;Orbaceae	0	in_NTC	2
1244531	Campylobacter iguaniorum	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter iguaniorum	2	in_sample	0
1257021	Flammeovirgaceae bacterium 311	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirgaceae bacterium 311	1	in_sample	0
1263979	Candidatus Endolissoclinum faulkneri	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Endolissoclinum;Candidatus Endolissoclinum faulkneri	0	in_NTC	4
1267766	Croceibacterium atlanticum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceibacterium;Croceibacterium atlanticum	0	in_NTC	2
1274631	Bradyrhizobium icense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium icense	0	in_NTC	1
1288970	Magnetospira sp. QH-2	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Magnetospira;Magnetospira sp. QH-2	1	equal	1
1300914	Mucilaginibacter sp. PAMC 26640	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter sp. PAMC 26640	22	in_sample	0
1315974	Sphingobium sp. TKS	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. TKS	1	in_sample	0
1316444	Blattabacterium sp. (Nauphoeta cinerea)	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;Blattabacterium sp. (Nauphoeta cinerea)	0	in_NTC	3
1324350	Acinetobacter equi	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter equi	0	in_NTC	6
1324352	Chryseobacterium gallinarum	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium gallinarum	1	< NTC	4
1332080	Sphingobium baderi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium baderi	0	in_NTC	2
1336795	Formosa sp. Hel3_A1_48	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;Formosa sp. Hel3_A1_48	1	in_sample	0
1338689	Pseudomonas sp. JY-Q	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. JY-Q	0	in_NTC	2
1340425	Geobacter anodireducens	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter anodireducens	1	in_sample	0
1348774	Croceicoccus naphthovorans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceicoccus;Croceicoccus naphthovorans	1	in_sample	0
1349410	Pandoravirus salinus	species	Viruses;Pandoravirus;Pandoravirus salinus	0	in_NTC	2
1355477	Bradyrhizobium diazoefficiens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium diazoefficiens	1	equal	1
1356852	Hymenobacter sp. APR13	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter sp. APR13	0	in_NTC	1
1379870	Spirosoma radiotolerans	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma radiotolerans	0	in_NTC	2
1389192	Cupriavidus sp. USMAHM13	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus sp. USMAHM13	0	in_NTC	1
1391223	Escherichia phage vB_EcoP_PhAPEC7	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus;Gamaleyavirus APEC7	1	in_sample	0
1407071	Acinetobacter sp. TGL-Y2	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. TGL-Y2	0	in_NTC	14
1414738	Shigella phage pSb-1	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus;Gamaleyavirus Sb1	1	in_sample	0
1433126	Mucinivorans hirudinis	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Mucinivorans;Mucinivorans hirudinis	1	in_sample	0
1434103	Methanosarcina sp. WWM596	species	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina sp. WWM596	1	in_sample	0
1435069	Vibrio tritonius	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio tritonius	1	in_sample	0
1437453	Streptomyces leeuwenhoekii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces leeuwenhoekii	1	in_sample	0
1442136	Ectothiorhodospira sp. BSL-9	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira sp. BSL-9	0	in_NTC	1
1446467	Hymenobacter swuensis	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter swuensis	1	in_sample	0
1450761	Aneurinibacillus sp. XH2	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus;Aneurinibacillus sp. XH2	0	in_NTC	1
1458426	Serpentinimonas maccroryi	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Serpentinimonas;Serpentinimonas maccroryi	0	in_NTC	2
1479019	Methylobacterium sp. C1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. C1	0	in_NTC	2
1484116	Hymenobacter psoromatis	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter psoromatis	0	in_NTC	1
1487956	Corynebacterium sp. ATCC 6931	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sp. ATCC 6931	0	in_NTC	1
1492898	Flavisolibacter tropicus	species	Bacteria;FCB group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter tropicus	1	in_sample	0
1506553	Lachnoclostridium	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium	0	in_NTC	1
1528099	Lawsonella clevelandensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella;Lawsonella clevelandensis	0	in_NTC	4
1532555	Brevundimonas sp. DS20	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. DS20	0	in_NTC	1
1536774	Paenibacillus sp. FSL H7-0357	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL H7-0357	1	in_sample	0
1538644	Sphingobacterium sp. ML3W	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium sp. ML3W	4	in_sample	0
1539298	Treponema sp. OMZ 838	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema sp. OMZ 838	6	in_sample	0
1545702	Lactobacillus sp. wkB8	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. wkB8	0	in_NTC	2
1549855	Haematospirillum jordaniae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Novispirillaceae;Haematospirillum;Haematospirillum jordaniae	0	in_NTC	1
1549858	Sphingomonas taxi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas taxi	2	equal	2
1560345	Sphingomonas panacis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas panacis	0	in_NTC	1
1566358	Paenibacillus sp. IHBB 10380	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. IHBB 10380	0	in_NTC	1
1570339	Peptoniphilaceae	family	Bacteria;Terrabacteria group;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae	0	in_NTC	1
1583098	Fusobacterium hwasookii	species	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium hwasookii	1	in_sample	0
1604356	Escherichia phage ECBP1	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus;Gamaleyavirus ECBP1	1	in_sample	0
1608473	Acinetobacter sp. NCu2D-2	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. NCu2D-2	0	in_NTC	5
1609966	Actibacterium sp. EMB200-NS6	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Actibacterium;Actibacterium sp. EMB200-NS6	1	in_sample	0
1609977	Sphingomonas hengshuiensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hengshuiensis	0	in_NTC	7
1609981	Kiritimatiella glycovorans	species	Bacteria;PVC group;Kiritimatiellota;Kiritimatiellia;Kiritimatiellales;Kiritimatiellaceae;Kiritimatiella;Kiritimatiella glycovorans	0	in_NTC	1
1611770	Pseudomonas sp. MRSN 12121	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. MRSN 12121	0	in_NTC	2
1622118	Lutibacter profundi	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lutibacter;Lutibacter profundi	0	in_NTC	1
1630135	Dermabacter vaginalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;Dermabacter vaginalis	0	in_NTC	3
1642646	Petrimonas mucosa	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Petrimonas;Petrimonas mucosa	1	in_sample	0
1644131	Janthinobacterium sp. 1_2014MBL_MicDiv	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium sp. 1_2014MBL_MicDiv	0	in_NTC	7
1646498	Acinetobacter sp. TTH0-4	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. TTH0-4	0	in_NTC	2
1649184	Streptomyces sp. CFMR 7	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. CFMR 7	1	in_sample	0
1653478	Rhodococcus sp. PBTS 1	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. PBTS 1	0	in_NTC	1
1653479	Rhodococcoides fascians	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides;Rhodococcoides fascians	0	in_NTC	1
1658665	Mitsuaria sp. 7	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Mitsuaria sp. 7	0	in_NTC	1
1658671	Arsenicicoccus sp. oral taxon 190	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Arsenicicoccus;Arsenicicoccus sp. oral taxon 190	0	in_NTC	1
1662285	Methylophilus sp. TWE2	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylophilus;Methylophilus sp. TWE2	0	in_NTC	1
1663591	Magnetospirillum sp. XM-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;Magnetospirillum sp. XM-1	0	in_NTC	1
1678028	Massilia sp. NR 4-1	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. NR 4-1	0	in_NTC	2
1678128	Limnohabitans sp. 63ED37-2	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;Limnohabitans sp. 63ED37-2	0	in_NTC	1
1685010	Chryseobacterium glaciei	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium glaciei	0	in_NTC	2
1697043	Bordetella sp. H567	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella sp. H567	0	in_NTC	1
1702325	Chelatococcus sp. CO-6	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Chelatococcaceae;Chelatococcus;Chelatococcus sp. CO-6	0	in_NTC	2
1705617	Capnocytophaga sp. oral taxon 323	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga sp. oral taxon 323	1	in_sample	0
1707785	Massilia sp. WG5	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. WG5	0	in_NTC	3
1712675	Turicibacter sp. H121	species	Bacteria;Terrabacteria group;Bacillota;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sp. H121	2	in_sample	0
1715989	Candidatus Nitrospira inopinata	species	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Candidatus Nitrospira inopinata	0	in_NTC	1
1719140	Klebsiella phage vB_KpnM_KB57	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Mydovirus;Mydovirus KB57	1	in_sample	0
1720344	Psychrobacter sp. AntiMn-1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. AntiMn-1	0	in_NTC	1
1721091	Chryseobacterium sp. IHB B 17019	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. IHB B 17019	5	> NTC	4
1727163	Algoriphagus sanaruensis	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus sanaruensis	0	in_NTC	1
1740163	Burkholderia singularis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia singularis	0	in_NTC	2
1752063	Fischerella sp. NIES-3754	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Hapalosiphonaceae;Fischerella;Fischerella sp. NIES-3754	1	< NTC	2
1759399	Streptococcus sp. A12	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. A12	2	in_sample	0
1768242	Paucibacter sp. KCTC 42545	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Paucibacter sp. KCTC 42545	0	in_NTC	7
1769779	Microbulbifer aggregans	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;Microbulbifer aggregans	0	in_NTC	1
1778262	Candidatus Doolittlea endobia	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;ant, tsetse, mealybug, aphid, etc. endosymbionts;Candidatus Doolittlea;Candidatus Doolittlea endobia	0	in_NTC	4
1778264	Candidatus Mikella endobia	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;ant, tsetse, mealybug, aphid, etc. endosymbionts;Candidatus Mikella;Candidatus Mikella endobia	0	in_NTC	1
1783272	Terrabacteria group	clade	Bacteria;Terrabacteria group	4	> NTC	3
1785995	Gemella sp. oral taxon 928	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Gemellaceae;Gemella;Gemella sp. oral taxon 928	0	in_NTC	1
1789224	Acinetobacter larvae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter larvae	1	< NTC	7
1790137	Wenyingzhuangia fucanilytica	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Wenyingzhuangia;Wenyingzhuangia fucanilytica	0	in_NTC	1
1795630	Frondihabitans sp. PAMC 28766	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Frondihabitans;Frondihabitans sp. PAMC 28766	0	in_NTC	7
1806885	Sphingorhabdus sp. M41	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;Sphingorhabdus sp. M41	0	in_NTC	2
1806905	Arthrobacter sp. ZXY-2	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. ZXY-2	0	in_NTC	3
1812935	Enterobacter roggenkampii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter roggenkampii	0	in_NTC	1
1813821	Shigella sp. PAMC 28760	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sp. PAMC 28760	0	in_NTC	2
1816218	Colwellia sp. PAMC 20917	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;Colwellia sp. PAMC 20917	0	in_NTC	1
1822464	Paraburkholderia	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia	0	in_NTC	3
1823759	Desulfuromonas sp. DDH964	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas sp. DDH964	1	in_sample	0
1825069	Streptococcus marmotae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus marmotae	1	in_sample	0
1827146	Priestia megaterium	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia megaterium	1	in_sample	0
1827469	Brevundimonas sp. GW460-12-10-14-LB2	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. GW460-12-10-14-LB2	0	in_NTC	5
1834196	Lachnoclostridium sp. YL32	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	0	in_NTC	1
1842533	Acidovorax sp. RAC01	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. RAC01	1	< NTC	2
1842535	Blastomonas sp. RAC04	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas;Blastomonas sp. RAC04	2	in_sample	0
1843368	Sphingobium sp. RAC03	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. RAC03	1	< NTC	2
1849031	Exiguobacterium sp. U13-1	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Exiguobacterium;Exiguobacterium sp. U13-1	1	in_sample	0
1850246	Urechidicola croceus	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Urechidicola;Urechidicola croceus	1	in_sample	0
1850526	Arachidicoccus sp. BS20	species	Bacteria;FCB group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus;Arachidicoccus sp. BS20	0	in_NTC	2
1853232	Hymenobacteraceae	family	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae	16	in_sample	0
1870930	Enterobacter roggenkampii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter roggenkampii	0	in_NTC	1
1884263	Selenomonas sp. oral taxon 920	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 920	3	in_sample	0
1896196	Porphyrobacter sp. LM 6	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Porphyrobacter;Porphyrobacter sp. LM 6	0	in_NTC	7
1903412	Hafniaceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae	2	in_sample	0
1906742	Microbacterium sp. BH-3-3-3	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. BH-3-3-3	0	in_NTC	3
1912795	Boudabousia tangfeifanii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Boudabousia;Boudabousia tangfeifanii	1	equal	1
